,day,krs_P0,krs_P1,krs_P2,krs_P3
2621,18.0,-0.0,-0.0,-0.0,-0.0
2622,19.0,-0.0,-0.0,-0.0,-0.0
2623,20.0,-0.0,-0.0,-0.0,-0.0
2624,21.0,-0.0,-0.0,-0.0,-0.0
2625,22.0,-0.0,-0.0,-0.0,-0.0
2626,23.0,-0.0,-0.0,-0.0,-0.0
2627,24.0,-0.0,-0.0,-0.0,-0.0
2628,25.0,-0.0,-0.0,-0.0,-0.0
2629,26.0,-0.0,-0.0,-0.0,-0.0
2630,27.0,-0.0,-0.0,-0.0,-0.0
2631,28.0,-0.0,-0.0,-0.0,-0.0
2632,1.0,-0.0,-0.0,-0.0,-0.0
2633,2.0,-0.0,-0.0,-0.0,-0.0
2634,3.0,-0.0,-0.0,-0.0,-0.0
2635,4.0,-0.0,-0.0,-0.0,-0.0
2636,5.0,-0.0,-0.0,-0.0,-0.0
2637,6.0,-0.0,-0.0,-0.0,-0.0
2638,7.0,-0.0,-0.0,-0.0,-0.0
2639,8.0,-0.0,-0.0,-0.0,-0.0
2640,9.0,-0.0,-0.0,-0.0,-0.0
2641,10.0,-0.0,-0.0,-0.0,-0.0
2642,11.0,-0.0,-0.0,-0.0,-0.0
2643,12.0,-0.0,-0.0,-0.0,-0.0
2644,13.0,-0.0,-0.0,-0.0,-0.0
2645,14.0,-0.0,-0.0,-0.0,-0.0
2646,15.0,-0.0,-0.0,-0.0,-0.0
2647,16.0,-0.0,-0.0,-0.0,-0.0
2648,17.0,-0.0,-0.0,-0.0,-0.0
2649,18.0,-0.0,-0.0,-0.0,-0.0
2650,19.0,-0.0,-0.0,-0.0,-0.0
2651,20.0,-0.0,-0.0,-0.0,-0.0
2652,21.0,-0.0,-0.0,-0.0,-0.0
2653,22.0,-0.0,-0.0,-0.0,-0.0
2654,23.0,-0.0,-0.0,-0.0,-0.0
2655,24.0,-0.0,-0.0,-0.0,-0.0
2656,25.0,-0.0,-0.0,-0.0,-0.0
2657,26.0,-0.0,-0.0,-0.0,-0.0
2658,27.0,-0.0,-0.0,-0.0,-0.0
2659,28.0,-0.0,-0.0,-0.0,-0.0
2660,1.0,-0.0,-0.0,-0.0,-0.0
2661,2.0,-0.0,-0.0,-0.0,-0.0
2662,3.0,-0.0,-0.0,-0.0,-0.0
2663,4.0,-0.0,-0.0,-0.0,-0.0
2664,5.0,-0.0,-0.0,-0.0,-0.0
2665,6.0,-0.0,-0.0,-0.0,-0.0
2666,7.0,-0.0,-0.0,-0.0,-0.0
2667,8.0,-0.0,-0.0,-0.0,-0.0
2668,9.0,-0.0,-0.0,-0.0,-0.0
2669,10.0,-0.0,-0.0,-0.0,-0.0
2670,11.0,-0.0,-0.0,-0.0,-0.0
2671,12.0,-0.0,-0.0,-0.0,-0.0
2672,13.0,-0.0,-0.0,-0.0,-0.0
2673,14.0,-0.0,-0.0,-0.0,-0.0
2674,15.0,-0.0,-0.0,-0.0,-0.0
2675,16.0,-0.0,-0.0,-0.0,-0.0
2676,17.0,-0.0,-0.0,-0.0,-0.0
2677,18.0,-0.0,-0.0,-0.0,-0.0
2678,19.0,-0.0,-0.0,-0.0,-0.0
2679,20.0,-0.0,-0.0,-0.0,-0.0
2680,21.0,-0.0,-0.0,-0.0,-0.0
2681,22.0,-0.0,-0.0,-0.0,-0.0
2682,23.0,-0.0,-0.0,-0.0,-0.0
2683,24.0,-0.0,-0.0,-0.0,-0.0
2684,25.0,-0.0,-0.0,-0.0,-0.0
2685,26.0,-0.0,-0.0,-0.0,-0.0
2686,27.0,-0.0,-0.0,-0.0,-0.0
2687,28.0,-0.0,-0.0,-0.0,-0.0
2688,1.0,-0.0,-0.0,-0.0,-0.0
2689,2.0,-0.0,-0.0,-0.0,-0.0
2690,3.0,-0.0,-0.0,-0.0,-0.0
2691,4.0,-0.0,-0.0,-0.0,-0.0
2692,5.0,-0.0,-0.0,-0.0,-0.0
2693,6.0,-0.0,-0.0,-0.0,-0.0
2694,7.0,-0.0,-0.0,-0.0,-0.0
2695,8.0,-0.0,-0.0,-0.0,-0.0
2696,9.0,-0.0,-0.0,-0.0,-0.0
2697,10.0,-0.0,-0.0,-0.0,-0.0
2698,11.0,-0.0,-0.0,-0.0,-0.0
2699,12.0,-0.0,-0.0,-0.0,-0.0
2700,13.0,-0.0,-0.0,-0.0,-0.0
2701,14.0,-0.0,-0.0,-0.0,-0.0
2702,15.0,-0.0,-0.0,-0.0,-0.0
2703,16.0,-0.0,-0.0,-0.0,-0.0
2704,17.0,-0.0,-0.0,-0.0,-0.0
2705,18.0,-0.0,-0.0,-0.0,-0.0
2706,19.0,-0.0,-0.0,-0.0,-0.0
2707,20.0,-0.0,-0.0,-0.0,-0.0
2708,21.0,-0.0,-0.0,-0.0,-0.0
2709,22.0,-0.0,-0.0,-0.0,-0.0
2710,23.0,-0.0,-0.0,-0.0,-0.0
2711,24.0,-0.0,-0.0,-0.0,-0.0
2712,25.0,-0.0,-0.0,-0.0,-0.0
2713,26.0,-0.0,-0.0,-0.0,-0.0
2714,27.0,-0.0,-0.0,-0.0,-0.0
2715,28.0,-0.0,-0.0,-0.0,-0.0
2716,1.0,-0.0,-0.0,-0.0,-0.0
2717,2.0,-0.0,-0.0,-0.0,-0.0
2718,3.0,-0.0,-0.0,-0.0,-0.0
2719,4.0,-0.0,-0.0,-0.0,-0.0
2720,5.0,-0.0,-0.0,-0.0,-0.0
2721,6.0,-0.0,-0.0,-0.0,-0.0
2722,7.0,-0.0,-0.0,-0.0,-0.0
2723,8.0,-0.0,-0.0,-0.0,-0.0
2724,9.0,-0.0,-0.0,-0.0,-0.0
2725,10.0,-0.0,-0.0,-0.0,-0.0
2726,11.0,-0.0,-0.0,-0.0,-0.0
2727,12.0,-0.0,-0.0,-0.0,-0.0
2728,13.0,-0.0,-0.0,-0.0,-0.0
2729,14.0,-0.0,-0.0,-0.0,-0.0
2730,15.0,-0.0,-0.0,-0.0,-0.0
2731,16.0,-0.0,-0.0,-0.0,-0.0
2732,17.0,-0.0,-0.0,-0.0,-0.0
2733,18.0,-0.0,-0.0,-0.0,-0.0
2734,19.0,-0.0,-0.0,-0.0,-0.0
2735,20.0,-0.0,-0.0,-0.0,-0.0
2736,21.0,-0.0,-0.0,-0.0,-0.0
2737,22.0,-0.0,-0.0,-0.0,-0.0
2738,23.0,-0.0,-0.0,-0.0,-0.0
2739,24.0,-0.0,-0.0,-0.0,-0.0
2740,25.0,-0.0,-0.0,-0.0,-0.0
2741,26.0,-0.0,-0.0,-0.0,-0.0
2742,27.0,-0.0,-0.0,-0.0,-0.0
2743,28.0,-0.0,-0.0,-0.0,-0.0
2744,1.0,-0.0,-0.0,-0.0,-0.0
2745,2.0,-0.0,-0.0,-0.0,-0.0
2746,3.0,-0.0,-0.0,-0.0,-0.0
2747,4.0,-0.0,-0.0,-0.0,-0.0
2748,5.0,-0.0,-0.0,-0.0,-0.0
2749,6.0,-0.0,-0.0,-0.0,-0.0
2750,7.0,-0.0,-0.0,-0.0,-0.0
2751,8.0,-0.0,-0.0,-0.0,-0.0
2752,9.0,-0.0,-0.0,-0.0,-0.0
2753,10.0,-0.0,-0.0,-0.0,-0.0
2754,11.0,-0.0,-0.0,-0.0,-0.0
2755,12.0,-0.0,-0.0,-0.0,-0.0
2756,13.0,-0.0,-0.0,-0.0,-0.0
2757,14.0,-0.0,-0.0,-0.0,-0.0
2758,15.0,-0.0,-0.0,-0.0,-0.0
2759,16.0,-0.0,-0.0,-0.0,-0.0
2760,17.0,-0.0,-0.0,-0.0,-0.0
2761,18.0,-0.0,-0.0,-0.0,-0.0
2762,19.0,-0.0,-0.0,-0.0,-0.0
2763,20.0,-0.0,-0.0,-0.0,-0.0
2764,21.0,-0.0,-0.0,-0.0,-0.0
2765,22.0,-0.0,-0.0,-0.0,-0.0
2766,23.0,-0.0,-0.0,-0.0,-0.0
2767,24.0,-0.0,-0.0,-0.0,-0.0
2768,25.0,-0.0,-0.0,-0.0,-0.0
2769,26.0,-0.0,-0.0,-0.0,-0.0
2770,27.0,-0.0,-0.0,-0.0,-0.0
2771,28.0,-0.0,-0.0,-0.0,-0.0
2772,1.0,-0.0,-0.0,-0.0,-0.0
2773,2.0,-0.0,-0.0,-0.0,-0.0
2774,3.0,-0.0,-0.0,-0.0,-0.0
2775,4.0,-0.0,-0.0,-0.0,-0.0
2776,5.0,-0.0,-0.0,-0.0,-0.0
2777,6.0,-0.0,-0.0,-0.0,-0.0
2778,7.0,-0.0,-0.0,-0.0,-0.0
2779,8.0,-0.0,-0.0,-0.0,-0.0
2780,9.0,-0.0,-0.0,-0.0,-0.0
2781,10.0,-0.0,-0.0,-0.0,-0.0
2782,11.0,-0.0,-0.0,-0.0,-0.0
2783,12.0,-0.0,-0.0,-0.0,-0.0
2784,13.0,-0.0,-0.0,-0.0,-0.0
2785,14.0,-0.0,-0.0,-0.0,-0.0
2786,15.0,-0.0,-0.0,-0.0,-0.0
2787,16.0,-0.0,-0.0,-0.0,-0.0
2788,17.0,-0.0,-0.0,-0.0,-0.0
2789,18.0,-0.0,-0.0,-0.0,-0.0
2790,19.0,-0.0,-0.0,-0.0,-0.0
2791,20.0,-0.0,-0.0,-0.0,-0.0
2792,21.0,-0.0,-0.0,-0.0,-0.0
2793,22.0,-0.0,-0.0,-0.0,-0.0
2794,23.0,-0.0,-0.0,-0.0,-0.0
2795,24.0,-0.0,-0.0,-0.0,-0.0
2796,25.0,-0.0,-0.0,-0.0,-0.0
2797,26.0,-0.0,-0.0,-0.0,-0.0
2798,27.0,-0.0,-0.0,-0.0,-0.0
2799,28.0,-0.0,-0.0,-0.0,-0.0
